,Year-Rank,Movie,Year,Imdb,Metascore,Votes,Genre,Runtime,Cert,Gross,Director,Stars,n_imdb
1408,40,Blue Jasmine,2013,7.3,78,174260.0,"
Drama            ",98 min,PG-13,33405481.0,Woody Allen,"['Cate Blanchett', 'Alec Baldwin', 'Peter Sarsgaard', 'Sally Hawkins']",73.0
1409,41,The Selfish Giant,2013,7.3,83,10300.0,"
Drama            ",91 min,-,10531.0,Clio Barnard,"['Conner Chapman', 'Shaun Thomas', 'Sean Gilder', 'Lorraine Ashbourne']",73.0
1410,42,Iron Man 3,2013,7.2,62,651418.0,"
Action, Adventure, Sci-Fi            ",130 min,UA,409013994.0,Shane Black,"['Robert Downey Jr.', 'Guy Pearce', 'Gwyneth Paltrow', 'Don Cheadle']",72.0
1411,43,Coherence,2013,7.2,65,83036.0,"
Mystery, Sci-Fi, Thriller            ",89 min,-,68877.0,James Ward Byrkit,"['Emily Baldoni', 'Maury Sterling', 'Nicholas Brendon', 'Elizabeth Gracen']",72.0
1412,44,The Croods,2013,7.2,55,171449.0,"
Animation, Action, Adventure            ",98 min,U,187168425.0,Kirk DeMicco,"['Nicolas Cage', 'Ryan Reynolds', 'Emma Stone', 'Catherine Keener']",72.0
1413,45,The Butler,2013,7.2,66,99757.0,"
Biography, Drama            ",132 min,A,116632095.0,Lee Daniels,"['Forest Whitaker', 'Oprah Winfrey', 'John Cusack', 'Jane Fonda']",72.0
1414,1,Interstellar,2014,8.6,74,1214986.0,"
Adventure, Drama, Sci-Fi            ",169 min,UA,188020017.0,Christopher Nolan,"['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Mackenzie Foy']",86.0
1415,2,Whiplash,2014,8.5,88,572206.0,"
Drama, Music            ",107 min,A,13092000.0,Damien Chazelle,"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist', 'Paul Reiser']",85.0
1416,3,Kis Uykusu,2014,8.2,88,33814.0,"
Drama            ",196 min,-,33814.0,Nuri Bilge Ceylan,"['Haluk Bilginer', 'Melisa Sözen', 'Demet Akbag', 'Ayberk Pekcan']",82.0
1417,4,Guardians of the Galaxy,2014,8.1,76,877182.0,"
Action, Adventure, Comedy            ",121 min,UA,333176600.0,James Gunn,"['Chris Pratt', 'Vin Diesel', 'Bradley Cooper', 'Zoe Saldana']",81.0
1418,5,Gone Girl,2014,8.1,79,722111.0,"
Crime, Drama, Mystery            ",149 min,A,167767189.0,David Fincher,"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry']",81.0
1419,6,The Grand Budapest Hotel,2014,8.1,88,603107.0,"
Adventure, Comedy, Drama            ",99 min,R,59100318.0,Wes Anderson,"['Ralph Fiennes', 'F. Murray Abraham', 'Mathieu Amalric', 'Adrien Brody']",81.0
1420,7,Mommy,2014,8.1,74,40470.0,"
Drama            ",139 min,R,3492754.0,Xavier Dolan,"['Anne Dorval', 'Antoine Olivier Pilon', 'Suzanne Clément', 'Patrick Huard']",81.0
1421,8,Song of the Sea,2014,8.1,85,40741.0,"
Animation, Adventure, Drama            ",93 min,PG,857524.0,Tomm Moore,"['David Rawle', 'Brendan Gleeson', 'Lisa Hannigan', 'Fionnula Flanagan']",81.0
1422,9,X-Men: Days of Future Past,2014,8.0,75,596464.0,"
Action, Adventure, Sci-Fi            ",132 min,UA,233921534.0,Bryan Singer,"['Patrick Stewart', 'Ian McKellen', 'Hugh Jackman', 'James McAvoy']",80.0
1423,10,The Imitation Game,2014,8.0,73,589061.0,"
Biography, Drama, Thriller            ",114 min,PG-13,91125683.0,Morten Tyldum,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']",80.0
1424,11,Serbuan maut 2: Berandal,2014,8.0,71,100023.0,"
Action, Crime, Thriller            ",150 min,A,2625803.0,Gareth Evans,"['Iko Uwais', 'Yayan Ruhian', 'Arifin Putra', 'Oka Antara']",80.0
1425,12,Edge of Tomorrow,2014,7.9,71,523404.0,"
Action, Adventure, Sci-Fi            ",113 min,UA,100206256.0,Doug Liman,"['Tom Cruise', 'Emily Blunt', 'Bill Paxton', 'Brendan Gleeson']",79.0
1426,13,Nightcrawler,2014,7.9,76,381716.0,"
Crime, Drama, Thriller            ",117 min,A,32381218.0,Dan Gilroy,"['Jake Gyllenhaal', 'Rene Russo', 'Bill Paxton', 'Riz Ahmed']",79.0
1427,14,Boyhood,2014,7.9,100,307657.0,"
Drama            ",165 min,A,25379975.0,Richard Linklater,"['Ellar Coltrane', 'Patricia Arquette', 'Ethan Hawke', 'Elijah Smith']",79.0
1428,15,Captain America: The Winter Soldier,2014,7.8,70,617778.0,"
Action, Adventure, Sci-Fi            ",136 min,UA,259766572.0,Anthony Russo,"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson', 'Robert Redford']",78.0
1429,16,The Fault in Our Stars,2014,7.8,69,301104.0,"
Drama, Romance            ",126 min,PG-13,124872350.0,Josh Boone,"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern']",78.0
1430,17,Big Hero 6,2014,7.8,74,347392.0,"
Animation, Action, Adventure            ",102 min,U,222527828.0,Don Hall,"['Ryan Potter', 'Scott Adsit', 'Jamie Chung', 'T.J. Miller']",78.0
1431,18,The Lego Movie,2014,7.8,83,290056.0,"
Animation, Action, Adventure            ",100 min,U,257760692.0,Phil Lord,"['Chris Pratt', 'Will Ferrell', 'Elizabeth Banks', 'Will Arnett']",78.0
1432,19,How to Train Your Dragon 2,2014,7.8,76,259081.0,"
Animation, Action, Adventure            ",102 min,PG,177002924.0,Dean DeBlois,"['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson']",78.0
1433,20,Pride,2014,7.8,79,44813.0,"
Biography, Comedy, Drama            ",119 min,R,44813.0,Matthew Warchus,"['Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine']",78.0
1434,21,Ex Machina,2014,7.7,78,398629.0,"
Drama, Mystery, Sci-Fi            ",108 min,R,25442958.0,Alex Garland,"['Alicia Vikander', 'Domhnall Gleeson', 'Oscar Isaac', 'Sonoya Mizuno']",77.0
1435,22,Kingsman: The Secret Service,2014,7.7,60,519954.0,"
Action, Adventure, Comedy            ",129 min,R,128261724.0,Matthew Vaughn,"['Colin Firth', 'Taron Egerton', 'Samuel L. Jackson', 'Michael Caine']",77.0
1436,23,Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,88,493112.0,"
Comedy, Drama            ",119 min,A,42340598.0,Alejandro G. Iñárritu,"['Michael Keaton', 'Zach Galifianakis', 'Edward Norton', 'Andrea Riseborough']",77.0
1437,24,The Theory of Everything,2014,7.7,72,340136.0,"
Biography, Drama, Romance            ",123 min,PG-13,35893537.0,James Marsh,"['Eddie Redmayne', 'Felicity Jones', 'Tom Prior', 'Sophie Perry']",77.0
1438,25,Fury,2014,7.6,64,365457.0,"
Action, Drama, War            ",134 min,A,85817906.0,David Ayer,"['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña']",76.0
1439,26,What We Do in the Shadows,2014,7.6,76,112771.0,"
Comedy, Horror            ",86 min,R,3333000.0,Jemaine Clement,"['Jemaine Clement', 'Taika Waititi', 'Cori Gonzalez-Macuer', 'Jonny Brugh']",76.0
1440,27,Dawn of the Planet of the Apes,2014,7.6,79,378542.0,"
Action, Adventure, Drama            ",130 min,UA,208545589.0,Matt Reeves,"['Gary Oldman', 'Keri Russell', 'Andy Serkis', 'Kodi Smit-McPhee']",76.0
1441,28,Highway,2014,7.6,40,22147.0,"
Crime, Drama, Romance            ",133 min,UA,529136.0,Imtiaz Ali,"['Alia Bhatt', 'Randeep Hooda', 'Durgesh Kumar', 'Pradeep Nagar']",76.0
1442,29,Predestination,2014,7.5,69,215047.0,"
Drama, Mystery, Sci-Fi            ",97 min,R,68372.0,Michael Spierig,"['Ethan Hawke', 'Sarah Snook', 'Noah Taylor', 'Madeleine West']",75.0
1443,30,Still Alice,2014,7.5,72,111855.0,"
Drama            ",101 min,PG-13,18754371.0,Richard Glatzer,"['Julianne Moore', 'Alec Baldwin', 'Kristen Stewart', 'Kate Bosworth']",75.0
1444,31,Selma,2014,7.5,89,74818.0,"
Biography, Drama, History            ",128 min,PG-13,52076908.0,Ava DuVernay,"['David Oyelowo', 'Carmen Ejogo', 'Tim Roth', 'Lorraine Toussaint']",75.0
1445,32,Rudderless,2014,7.5,52,15745.0,"
Comedy, Drama, Music            ",105 min,R,37440.0,William H. Macy,"['Billy Crudup', 'Anton Yelchin', 'Felicity Huffman', 'Selena Gomez']",75.0
1446,33,The Hobbit: The Battle of the Five Armies,2014,7.4,59,421715.0,"
Adventure, Fantasy            ",144 min,PG-13,255119788.0,Peter Jackson,"['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Cate Blanchett']",74.0
1447,34,The Judge,2014,7.4,48,157969.0,"
Crime, Drama            ",141 min,A,47119388.0,David Dobkin,"['Robert Downey Jr.', 'Robert Duvall', 'Vera Farmiga', 'Billy Bob Thornton']",74.0
1448,35,I Origins,2014,7.4,57,99717.0,"
Drama, Romance, Sci-Fi            ",106 min,R,334658.0,Mike Cahill,"['Michael Pitt', 'Steven Yeun', 'Astrid Bergès-Frisbey', 'Brit Marling']",74.0
1449,36,You're Not You,2014,7.4,56,21116.0,"
Drama            ",102 min,R,21116.0,George C. Wolfe,"['Hilary Swank', 'Emmy Rossum', 'Josh Duhamel', 'Stephanie Beatriz']",74.0
1450,37,Love & Mercy,2014,7.4,80,30923.0,"
Biography, Drama, Music            ",121 min,PG-13,12547189.0,Bill Pohlad,"['John Cusack', 'Paul Dano', 'Elizabeth Banks', 'Paul Giamatti']",74.0
1451,38,Calvary,2014,7.4,77,50590.0,"
Drama            ",102 min,R,3593460.0,John Michael McDonagh,"['Brendan Gleeson', ""Chris O'Dowd"", 'Kelly Reilly', 'Aidan Gillen']",74.0
1452,39,The Good Lie,2014,7.4,65,24302.0,"
Biography, Drama            ",110 min,PG-13,2716989.0,Philippe Falardeau,"['Reese Witherspoon', 'Arnold Oceng', 'Ger Duany', 'Emmanuel Jal']",74.0
1453,40,"Deux jours, une nuit",2014,7.4,89,39930.0,"
Drama            ",95 min,PG-13,1436243.0,Jean-Pierre Dardenne,"['Marion Cotillard', 'Fabrizio Rongione', 'Catherine Salée', 'Baptiste Sornin']",74.0
1454,41,John Wick,2014,7.3,68,400738.0,"
Action, Crime, Thriller            ",101 min,A,43037835.0,Chad Stahelski,"['Keanu Reeves', 'Michael Nyqvist', 'Alfie Allen', 'Willem Dafoe']",73.0
1455,42,American Sniper,2014,7.3,72,385247.0,"
Action, Biography, Drama            ",133 min,R,350126372.0,Clint Eastwood,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis']",73.0
1456,43,Chef,2014,7.3,68,167266.0,"
Adventure, Comedy, Drama            ",114 min,R,30640336.0,Jon Favreau,"['Jon Favreau', 'Robert Downey Jr.', 'Scarlett Johansson', 'Dustin Hoffman']",73.0
1457,44,Testament of Youth,2014,7.3,76,21901.0,"
Biography, Drama, History            ",129 min,PG-13,1822030.0,James Kent,"['Alicia Vikander', 'Kit Harington', 'Taron Egerton', 'Dominic West']",73.0
1458,45,The Book of Life,2014,7.3,67,57304.0,"
Animation, Adventure, Comedy            ",95 min,PG,50151543.0,Jorge R. Gutiérrez,"['Diego Luna', 'Zoe Saldana', 'Channing Tatum', 'Ron Perlman']",73.0
1459,46,The Hundred-Foot Journey,2014,7.3,55,66035.0,"
Comedy, Drama            ",122 min,PG,54240821.0,Lasse Hallström,"['Helen Mirren', 'Om Puri', 'Manish Dayal', 'Charlotte Le Bon']",73.0
1460,47,Phoenix,2014,7.3,89,13805.0,"
Drama, History, Music            ",98 min,PG-13,13805.0,Christian Petzold,"['Nina Hoss', 'Ronald Zehrfeld', 'Nina Kunzendorf', 'Trystan Pütter']",73.0
1461,1,Bilal: A New Breed of Hero,2015,8.3,52,16415.0,"
Animation, Action, Adventure            ",105 min,PG-13,490515.0,Khurram H. Alavi,"['Adewale Akinnuoye-Agbaje', 'Ian McShane', 'China Anne McClain', 'Thomas Ian Nicholas']",83.0
1462,2,Room,2015,8.2,86,288777.0,"
Drama, Thriller            ",118 min,R,14677654.0,Lenny Abrahamson,"['Brie Larson', 'Jacob Tremblay', 'Sean Bridgers', 'Wendy Crewson']",82.0
1463,3,Inside Out,2015,8.2,94,500576.0,"
Animation, Adventure, Comedy            ",95 min,U,356461711.0,Pete Docter,"['Amy Poehler', 'Bill Hader', 'Lewis Black', 'Mindy Kaling']",82.0
1464,4,Mad Max: Fury Road,2015,8.1,90,737155.0,"
Action, Adventure, Sci-Fi            ",120 min,UA,153636354.0,George Miller,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Zoë Kravitz']",81.0
1465,5,Spotlight,2015,8.1,93,338580.0,"
Crime, Drama, History            ",128 min,R,45055776.0,Tom McCarthy,"['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber']",81.0
1466,6,The Revenant,2015,8.0,76,578022.0,"
Action, Adventure, Biography            ",156 min,A,183637894.0,Alejandro G. Iñárritu,"['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter', 'Domhnall Gleeson']",80.0
1467,7,Star Wars: Episode VII - The Force Awakens,2015,8.0,81,755257.0,"
Action, Adventure, Fantasy            ",136 min,U,936662225.0,J.J. Abrams,"['Daisy Ridley', 'John Boyega', 'Oscar Isaac', 'Domhnall Gleeson']",80.0
1468,8,The Martian,2015,8.0,80,637975.0,"
Adventure, Drama, Sci-Fi            ",144 min,UA,228433663.0,Ridley Scott,"['Matt Damon', 'Jessica Chastain', 'Kristen Wiig', 'Kate Mara']",80.0
1469,9,Straight Outta Compton,2015,7.9,72,159184.0,"
Biography, Drama, History            ",147 min,R,161197785.0,F. Gary Gray,"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']",79.0
1470,10,El abrazo de la serpiente,2015,7.9,82,15931.0,"
Adventure, Drama            ",125 min,-,1329249.0,Ciro Guerra,"['Nilbio Torres', 'Jan Bijvoet', 'Antonio Bolivar', 'Brionne Davis']",79.0
1471,11,The Hateful Eight,2015,7.8,68,405050.0,"
Crime, Drama, Mystery            ",187 min,A,54117416.0,Quentin Tarantino,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins']",78.0
1472,12,The Big Short,2015,7.8,81,288748.0,"
Biography, Comedy, Drama            ",130 min,R,70259870.0,Adam McKay,"['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt']",78.0
1473,13,Beasts of No Nation,2015,7.8,79,59455.0,"
Drama, War            ",137 min,-,83861.0,Cary Joji Fukunaga,"['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote']",78.0
1474,14,Me and Earl and the Dying Girl,2015,7.8,74,107700.0,"
Comedy, Drama, Romance            ",105 min,PG-13,6743776.0,Alfonso Gomez-Rejon,"['Thomas Mann', 'RJ Cyler', 'Olivia Cooke', 'Nick Offerman']",78.0
1475,15,Under sandet,2015,7.8,75,24954.0,"
Drama, History, War            ",100 min,R,435266.0,Martin Zandvliet,"['Roland Møller', 'Louis Hofmann', 'Joel Basman', 'Mikkel Boe Følsgaard']",78.0
1476,16,Le Petit Prince,2015,7.8,70,47047.0,"
Animation, Adventure, Drama            ",108 min,PG,1339152.0,Mark Osborne,"['Jeff Bridges', 'Mackenzie Foy', 'Rachel McAdams', 'Marion Cotillard']",78.0
1477,17,Victoria,2015,7.7,77,41792.0,"
Crime, Drama, Romance            ",138 min,-,41792.0,Sebastian Schipper,"['Laia Costa', 'Frederick Lau', 'Franz Rogowski', 'Burak Yigit']",77.0
1478,18,Sicario,2015,7.6,82,306821.0,"
Action, Crime, Drama            ",121 min,A,46889293.0,Denis Villeneuve,"['Emily Blunt', 'Josh Brolin', 'Benicio Del Toro', 'Jon Bernthal']",76.0
1479,19,Creed,2015,7.6,82,202165.0,"
Drama, Sport            ",133 min,A,109767581.0,Ryan Coogler,"['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson', 'Phylicia Rashad']",76.0
1480,20,Bridge of Spies,2015,7.6,81,250578.0,"
Drama, History, Thriller            ",142 min,PG-13,72313754.0,Steven Spielberg,"['Tom Hanks', 'Mark Rylance', 'Alan Alda', 'Amy Ryan']",76.0
1481,21,Brooklyn,2015,7.5,87,110960.0,"
Drama, Romance            ",117 min,PG-13,38317535.0,John Crowley,"['Saoirse Ronan', 'Emory Cohen', 'Domhnall Gleeson', 'Jim Broadbent']",75.0
1482,22,Trumbo,2015,7.5,60,66198.0,"
Biography, Drama            ",124 min,R,7857741.0,Jay Roach,"['Bryan Cranston', 'Diane Lane', 'Helen Mirren', 'Louis C.K.']",75.0
1483,23,Avengers: Age of Ultron,2015,7.4,66,606960.0,"
Action, Adventure, Sci-Fi            ",141 min,UA,459005868.0,Joss Whedon,"['Robert Downey Jr.', 'Chris Evans', 'Mark Ruffalo', 'Chris Hemsworth']",74.0
1484,24,Mission: Impossible - Rogue Nation,2015,7.4,75,294400.0,"
Action, Adventure, Thriller            ",131 min,UA,195042377.0,Christopher McQuarrie,"['Tom Cruise', 'Rebecca Ferguson', 'Jeremy Renner', 'Simon Pegg']",74.0
1485,25,Southpaw,2015,7.4,57,191113.0,"
Drama, Sport            ",124 min,R,52421953.0,Antoine Fuqua,"['Jake Gyllenhaal', 'Rachel McAdams', 'Oona Laurence', 'Forest Whitaker']",74.0
1486,26,Eddie the Eagle,2015,7.4,54,70307.0,"
Biography, Comedy, Drama            ",106 min,PG-13,15785632.0,Dexter Fletcher,"['Taron Egerton', 'Hugh Jackman', 'Tom Costello', 'Jo Hartley']",74.0
1487,27,"McFarland, USA",2015,7.4,60,30151.0,"
Biography, Drama, Sport            ",129 min,PG,44469602.0,Niki Caro,"['Kevin Costner', 'Maria Bello', 'Ramiro Rodriguez', 'Carlos Pratts']",74.0
1488,28,Remember,2015,7.4,52,17728.0,"
Drama, Mystery, Thriller            ",94 min,R,637555.0,Atom Egoyan,"['Christopher Plummer', 'Kim Roberts', 'Amanda Smith', 'Martin Landau']",74.0
1489,29,Little Boy,2015,7.4,30,20441.0,"
Drama, History, War            ",106 min,PG-13,6420319.0,Alejandro Monteverde,"['Jakob Salvati', 'Emily Watson', 'David Henrie', 'Michael Rapaport']",74.0
1490,30,Ant-Man,2015,7.3,64,451912.0,"
Action, Adventure, Comedy            ",117 min,PG-13,180202163.0,Peyton Reed,"['Paul Rudd', 'Michael Douglas', 'Corey Stoll', 'Evangeline Lilly']",73.0
1491,31,The Man from U.N.C.L.E.,2015,7.3,56,230604.0,"
Action, Adventure, Comedy            ",116 min,PG-13,45445109.0,Guy Ritchie,"['Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Elizabeth Debicki']",73.0
1492,32,Youth,2015,7.3,64,61325.0,"
Comedy, Drama, Music            ",124 min,R,2698509.0,Paolo Sorrentino,"['Michael Caine', 'Harvey Keitel', 'Rachel Weisz', 'Jane Fonda']",73.0
1493,33,Eye in the Sky,2015,7.3,73,69490.0,"
Drama, Thriller, War            ",102 min,R,18700837.0,Gavin Hood,"['Helen Mirren', 'Aaron Paul', 'Alan Rickman', 'Barkhad Abdi']",73.0
1494,34,The Walk,2015,7.3,70,105162.0,"
Adventure, Biography, Drama            ",123 min,PG,10137502.0,Robert Zemeckis,"['Joseph Gordon-Levitt', 'Charlotte Le Bon', 'Guillaume Baillargeon', 'Émilie Leclerc']",73.0
1495,35,Woman in Gold,2015,7.3,51,46237.0,"
Biography, Drama, History            ",109 min,PG-13,33305037.0,Simon Curtis,"['Helen Mirren', 'Ryan Reynolds', 'Daniel Brühl', 'Katie Holmes']",73.0
1496,36,Anomalisa,2015,7.3,88,54744.0,"
Animation, Comedy, Drama            ",90 min,R,3759286.0,Duke Johnson,"['David Thewlis', 'Jennifer Jason Leigh', 'Tom Noonan']",73.0
1497,37,The End of the Tour,2015,7.3,82,24608.0,"
Biography, Drama            ",106 min,R,2993669.0,James Ponsoldt,"['Jason Segel', 'Jesse Eisenberg', 'Anna Chlumsky', 'Mamie Gummer']",73.0
1498,38,Furious Seven,2015,7.2,67,325335.0,"
Action, Crime, Thriller            ",137 min,PG-13,353007020.0,James Wan,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Jason Statham']",72.0
1499,39,The Age of Adaline,2015,7.2,51,130968.0,"
Drama, Fantasy, Romance            ",112 min,PG-13,42478175.0,Lee Toland Krieger,"['Blake Lively', 'Michiel Huisman', 'Harrison Ford', 'Kathy Baker']",72.0
1500,40,Carol,2015,7.2,95,93770.0,"
Drama, Romance            ",118 min,R,12711491.0,Todd Haynes,"['Cate Blanchett', 'Rooney Mara', 'Sarah Paulson', 'Kyle Chandler']",72.0
1501,41,Steve Jobs,2015,7.2,82,133305.0,"
Biography, Drama            ",122 min,R,17750583.0,Danny Boyle,"['Michael Fassbender', 'Kate Winslet', 'Seth Rogen', 'Jeff Daniels']",72.0
1502,42,Dope,2015,7.2,72,74411.0,"
Comedy, Crime, Drama            ",103 min,R,17474107.0,Rick Famuyiwa,"['Shameik Moore', 'Tony Revolori', 'Kiersey Clemons', 'Kimberly Elise']",72.0
1503,43,The Man Who Knew Infinity,2015,7.2,56,40089.0,"
Biography, Drama            ",108 min,PG-13,3866794.0,Matt Brown,"['Dev Patel', 'Jeremy Irons', 'Malcolm Sinclair', 'Raghuvir Joshi']",72.0
1504,44,Dheepan,2015,7.2,76,11470.0,"
Crime, Drama            ",115 min,R,247597.0,Jacques Audiard,"['Jesuthasan Antonythasan', 'Kalieaswari Srinivasan', 'Claudine Vinasithamby', 'Vincent Rottiers']",72.0
1505,45,Bone Tomahawk,2015,7.1,72,62566.0,"
Adventure, Drama, Horror            ",132 min,-,62566.0,S. Craig Zahler,"['Kurt Russell', 'Patrick Wilson', 'Matthew Fox', 'Richard Jenkins']",71.0
1506,46,The Gift,2015,7.1,77,116809.0,"
Drama, Mystery, Thriller            ",108 min,R,43771291.0,Joel Edgerton,"['Jason Bateman', 'Rebecca Hall', 'Joel Edgerton', 'Allison Tolman']",71.0
1507,1,La La Land,2016,8.1,93,395695.0,"
Comedy, Drama, Music            ",128 min,A,151101803.0,Damien Chazelle,"['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons']",81.0
1508,2,Hacksaw Ridge,2016,8.1,71,336214.0,"
Biography, Drama, History            ",139 min,R,67209615.0,Mel Gibson,"['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']",81.0
1509,3,Lion,2016,8.1,69,166758.0,"
Biography, Drama            ",118 min,PG-13,51694854.0,Garth Davis,"['Dev Patel', 'Nicole Kidman', 'Rooney Mara', 'Sunny Pawar']",81.0
1510,4,Deadpool,2016,8.0,65,766128.0,"
Action, Adventure, Comedy            ",108 min,A,363070709.0,Tim Miller,"['Ryan Reynolds', 'Morena Baccarin', 'T.J. Miller', 'Ed Skrein']",80.0
1511,5,Zootopia,2016,8.0,78,356461.0,"
Animation, Adventure, Comedy            ",108 min,U,341268248.0,Byron Howard,"['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba', 'Jenny Slate']",80.0
1512,6,Sing Street,2016,8.0,79,69658.0,"
Comedy, Drama, Music            ",106 min,PG-13,3233839.0,John Carney,"['Ferdia Walsh-Peelo', 'Aidan Gillen', 'Maria Doyle Kennedy', 'Jack Reynor']",80.0
1513,7,Arrival,2016,7.9,81,472280.0,"
Drama, Mystery, Sci-Fi            ",116 min,UA,100546139.0,Denis Villeneuve,"['Amy Adams', 'Jeremy Renner', 'Forest Whitaker', 'Michael Stuhlbarg']",79.0
1514,8,Captain Fantastic,2016,7.9,72,146646.0,"
Comedy, Drama            ",118 min,R,5875006.0,Matt Ross,"['Viggo Mortensen', 'George MacKay', 'Samantha Isler', 'Annalise Basso']",79.0
1515,9,Hunt for the Wilderpeople,2016,7.9,81,79683.0,"
Adventure, Comedy, Drama            ",101 min,PG-13,5202582.0,Taika Waititi,"['Sam Neill', 'Julian Dennison', 'Rima Te Wiata', 'Rachel House']",79.0
1516,10,"I, Daniel Blake",2016,7.9,78,40153.0,"
Drama            ",100 min,R,258168.0,Ken Loach,"['Dave Johns', 'Hayley Squires', 'Sharon Percy', 'Briana Shann']",79.0
1517,11,Rogue One,2016,7.8,65,443855.0,"
Action, Adventure, Sci-Fi            ",133 min,UA,532177324.0,Gareth Edwards,"['Felicity Jones', 'Diego Luna', 'Alan Tudyk', 'Donnie Yen']",78.0
1518,12,Captain America: Civil War,2016,7.8,75,525412.0,"
Action, Adventure, Sci-Fi            ",147 min,UA,408084349.0,Anthony Russo,"['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan']",78.0
